"id","DTS","DTA","LPCs","PCs","CE_20_3","DG_34_2","DG_36_2","DG_36_3","DG_36_4","LPC_16_0","LPC_18_0","LPC_18_1","LPC_18_2","LPC_18_3","PC_16_0_9_0_CHO","PC_32_0","PC_32_1","PC_32_2","PC_33_2","PC_34_1","PC_34_2","PC_34_3","PC_34_4","PC_35_1","PC_35_2","PC_35_3","PC36_1","PC_36_2","PC_36_3_A","PC_36_3_B","PC_36_4_A","PC_36_4_C","PC_36_5_A","PC_36_5_B","PC_37_3","PC_38_2","PC_38_3_K","PC_38_5_A","PC_p_34_2_PC_o_34_3","PC_p_36_3_PC_o_36_4","PC_p_36_4_PC_o_36_5","PE_34_2","SM_d32_1","SM_d36_1","TG_46_0","TG_46_3","TG_48_0","TG_48_1","TG_48_2","TG_48_3","TG_50_0","TG_50_1","TG_50_2","TG_50_3","TG_50_4","TG_50_5","TG_52_0","TG_52_1","TG_52_2","TG_52_3","TG_52_4","TG_52_5","TG_52_6","TG_54_1","TG_54_2","TG_54_3","TG_54_4","TG_54_5","TG_54_6","TG_54_8","TG_56_4","DGs","SMs","TGs","LPC_PC","LPC_PC_309","LPC_PC_387","PC_TG_878","PC_TG_1670","PC_TG_1671","PC_TG_1680"
"LANMLR17B056",93.75,88.75,2260653,11489455.75,12718,139996,NA,4830.5,90061,97917.25,12296.5,124742.5,1485310.25,546534.75,21704,78324.5,29204.5,22747,96409,378035.25,3032472,2136131.5,30988.5,NA,80229,106532.25,41359.75,344152.5,416713.5,300620.25,1752870.5,20891,2547208,22807,57584,11183.5,11109.75,21933.75,NA,84044,NA,188752.25,10424,109430.5,6062,NA,58337.25,26838.5,12550.5,NA,37195.5,35505.25,102027,135321.5,NA,38043,41735.5,18009,61361,96231.25,308456.5,352526.5,123666.75,NA,15169.25,35704.5,124948.5,266272.25,727986,1339158.5,NA,117443.75,59927.25,2441164.5,-2.56710454798756,2.07146250860452,-1.01194855366907,5.75623168637075,4.76437560236446,4.34613783828869,4.03190796928817
"LANMLR17B057",95.3333333333333,53.6666666666667,236091.333333333,13172356.1666667,8587.66666666667,109203.75,NA,5876,89711.25,84075,5587.25,3305.83333333333,117122.666666667,27863,6829.75,35476.6666666667,14010.3333333333,30333,99699.3333333333,420400.333333333,3410543.16666667,1899501,42799.6666666667,NA,74344.8333333333,40015.1666666667,24655.1666666667,541749.166666667,505552.333333333,366118.666666667,2250662.5,21753.3333333333,3349171,23298,32156,13294.6666666667,21521.6,23534.3333333333,NA,6601.66666666667,NA,577632.833333333,5963.6,3438,13086.6666666667,1132,63862.1666666667,3350,3812,727,4343,33385.6666666667,31838.6666666667,12445,1239,9027.66666666667,5116.5,8961,69645,76492.1666666667,234332.25,251386.75,66824.8333333333,NA,24226,47966.8333333333,130916.166666667,135389.4,650523.666666667,914803,1865,135548,6115.66666666667,1787054.66666667,-5.85466896487202,-1.68321832226525,-4.98350672309772,7.08873913460163,6.31280844724624,5.67936550419097,5.88067300662031
"LANMLR17B059",89.75,85,2939779,9223800.75,20286.3333333333,137891,NA,6908.33333333333,90710,89716.75,10671,53837.5,2228941.5,559280,8887.66666666667,39245.75,7512.5,19228.25,45931.25,166456.75,2288924.33333333,1758658.25,23983.25,NA,62425.25,48703.75,13641,265529.75,247630.5,285979.75,1678486.5,11754,2795654.75,16595,26139,11908.25,7677.5,15354,NA,25815,NA,292579,9775.5,8625,10315.6666666667,NA,80511.5,5296,4130,NA,26737,20135.5,49126.5,19782,NA,12023,32393,61943,25473.5,29271.5,477107.666666667,678353.666666667,280363.25,NA,16580,21784.25,109756.75,163564,806195,1289785.33333333,NA,176632,11931.75,3242569.75,-1.84494216575072,2.82570964678137,-0.531238518668001,5.00969014305472,3.51950841061764,3.15283032505676,3.0781903035711
"LANMLR17B060",78,78,4243890.33333333,8070011.33333333,20078,252069,12913,9912,110823,81071.3333333333,18303.3333333333,84448.6666666667,2909193,1150874,2848.66666666667,38062.6666666667,11556.6666666667,13323,39006.6666666667,159449.666666667,2770105.66666667,1594117,32299.3333333333,6315,40011,38499.6666666667,10587,154466.333333333,273802.666666667,144740.333333333,1493604,10452,1177051.33333333,NA,63839,4991.66666666667,13776.5,25764,NA,NA,60774,234509.666666667,18014.5,NA,21512.5,NA,189310.666666667,18491,NA,NA,3139,17949.6666666667,60785,52084,13448,26434,NA,2574,32638.6666666667,57608.6666666667,539576.666666667,817676,330465,4505,6486.33333333333,20798,113779,223305.333333333,1226134,1748852.5,5421,293085.333333333,12009.6666666667,4339922,-1.02968368536407,4.14122783372404,2.59449346774745,4.44584364867509,2.50683408558009,1.83974236055827,1.41141446551442
"LANMLR17B064",94.25,91.25,284545.75,14500768.75,6801.5,89738.5,NA,6446.5,97451,90147.25,7507,9624,148087.5,32933.5,4063.5,37828.25,19883.25,28560.5,75311.5,749286,4085523.33333333,2297848.5,38479.25,NA,83631,60075.5,58094.5,647374,813512,494538.75,2207532.25,30951.5,3771455.25,24231.5,24656,16477.75,26338.25,21943.5,NA,9199,NA,507449.5,5735.5,4808.5,8433.5,NA,14132,3567.5,2734,NA,2911.5,12634.25,18027.5,7405,NA,4057.5,5123.5,6284.5,14491.25,33188.25,194682,206492.5,38756.5,NA,3292.25,12285.25,66244,195892.333333333,755725.5,956833.5,NA,96818,5272,1437095.75,-5.72103283060763,-1.97233965425822,-4.86872875352597,8.97602789328332,9.17169701314339,7.58192563206257,7.50933603003656
"LANMLR17B067",97,94.3333333333333,2091266.16666667,10268514.8333333,32055,112240,NA,6224.66666666667,76561.5,90581.1666666667,9260,57434.5,1515774.5,421302.666666667,8347.5,60719.5,12023.8333333333,21918.1666666667,53463.3333333333,300237.833333333,2810693.66666667,1625678.83333333,26953.1666666667,NA,69787.1666666667,36196.5,22943,392996.5,392779.833333333,296082.333333333,1683566.83333333,24372,2417010.83333333,16533,19051.5,15816.6666666667,15033,12059.3333333333,NA,13029,NA,261786.166666667,9243.6,4827,10744.3333333333,1065,66087,4376.5,2680.5,714,19041.5,35654.5,71818.5,11007.6666666667,1573,4774.66666666667,3423.5,32365,67045.8333333333,40250.5,559554.75,700272.25,359043.5,NA,26093.4,37812.1666666667,171045,270225.25,926905.666666667,1491695,1553,128980,9312,3134546.5,-2.21141826771499,2.4210508809129,-0.59164891233271,6.96159616504311,5.13326887763971,4.50781249570583,4.29465092088876
"LANMLR17B068",81,81,2566999,8894520.66666667,20096.5,94309.6666666667,NA,5840.5,55332,81311,13017.6666666667,41862,1731649.33333333,699159,4250.66666666667,35191.6666666667,5309,14724.3333333333,47629.6666666667,132225.333333333,2390300.33333333,1743148.33333333,23236.6666666667,NA,60077.6666666667,35996.6666666667,11740,179818.666666667,206033.666666667,227216.333333333,1427151.33333333,11877,2325124.66666667,NA,NA,10220.6666666667,9463.5,9830.33333333333,NA,20300,NA,189727.666666667,13907.6666666667,NA,11356.5,963,46618.6666666667,NA,NA,874,NA,9255,23429.3333333333,17673,798,2094,NA,NA,14918.6666666667,19146,183140.333333333,295924.666666667,167984.666666667,NA,3613.5,7535,44361,91290.6666666667,698120.5,1763636.5,1235,153535.333333333,13907.6666666667,2562634.33333333,-1.79769762152983,3.00099599046177,-0.412887450304046,6.09116760069667,3.92954561066588,3.51810723837554,3.1602935157939
"LANMLR17B071",80,79.3333333333333,294840.5,15349519.6666667,11047.5,89930,NA,2800,71769,73523,3241.5,4311,156969,58957,12157.5,39172.8333333333,21471,27357.8333333333,54920.6666666667,420640.5,4721438.4,2791395.5,48862.8333333333,NA,60183.6666666667,51478.6666666667,25262,487023,462264,427890.5,2181229.5,23548,4234204.33333333,28699,20064.75,14396.8333333333,19818.5,29107.5,NA,4625.5,NA,501596.333333333,3719,8413.75,3867,NA,10423.3333333333,4432.5,5164,NA,19751.5,40606.8333333333,53834.3333333333,24973.25,NA,13375.75,23399,26644.75,40480.6666666667,27975.5,161867.5,302569.5,78178.8333333333,NA,11011.6666666667,31846.3333333333,87554.1666666667,85543.5,266650.5,937864.5,NA,54833,8088.5,1075040.83333333,-5.88186382129541,-1.72392781398389,-5.09327898150895,9.00100930525203,7.69257528981433,6.36061047269239,5.95673859329453
"LANMLR17B072",93.5,72.6666666666667,1382279.75,13079166,14299.5,89407,NA,4140,74265.5,65836.75,4195,35256.5,1008392.25,270696.75,21776,78397.75,14313.25,17421.5,124045.25,340065.25,3533870.25,2263262,37426,NA,80623.75,67617.75,35908.75,422583,398994.25,302007.25,1817413,15597,3466098.25,15016,26563.5,14192.75,20513.25,23088,NA,43313,NA,335042.5,4267.5,95953.5,4059,NA,30704,9568.5,8461.5,NA,52847.5,45492.25,85680.75,82249.5,NA,12675.5,63501.5,4065,95198.5,107811.75,269794.5,276631,83135.75,NA,23976,59853.5,166326.75,158255.5,492158,725774.5,NA,83906.25,50110.5,1857327.75,-4.08562021015082,0.705420029754255,-2.79962740442204,7.67556042863203,5.91889729922817,5.35318773342966,5.03602022099492
"LANMLR17B074",114.75,100.2,2398391.83333333,14322992.1666667,13846,56725,5331.5,3708.66666666667,20284.25,124979.333333333,21073.5,112105.166666667,1532957.5,614300.833333333,17630,39038.8333333333,20348.5,28150.6666666667,67483.3333333333,409039.333333333,4840572.83333333,2656828.16666667,28507.8333333333,7048.5,65675.3333333333,51650.1666666667,30110.3333333333,340649.5,464032.333333333,279611.333333333,2231091.33333333,18017.3333333333,2698350.33333333,20074.5,21253,13953.6666666667,6812.33333333333,9606.83333333333,NA,31058.6666666667,26409.5,305238,14933,12066,3147,2896,12665.3333333333,3905,3390.5,3925,3616.75,11578.6666666667,36989.1666666667,25287.6,1886.66666666667,8273.8,14337,2968,20182.6666666667,34590.8333333333,191203.75,248345,67036.5,2002,3460.8,14062.8333333333,36541.8333333333,96643.1666666667,308102,835510,3224.66666666667,36062.6666666667,8999.66666666667,840218.5,-2.6886739000594,2.37369009854346,-0.936015977367464,8.88288856951727,6.73613025336281,5.916672977066,5.8640579123213
"LANMLR17B075",83.6,79.6,3452157.8,12096965.4,34869,65236,11285,5783.5,29426.3333333333,102623.2,24688.6666666667,56578.6,2330847,947295.8,11959.6666666667,41024.4,10339,21581.4,55447.4,190530.6,4072374,2257400.2,35180,3945,64834.4,53115.8,15078.2,277609.2,239658.6,230377.4,1986547.2,14165,2473436.8,21448,22288.6666666667,11776.6,5401.66666666667,14250.8,NA,12930,67214,242737.6,9529.75,7780,14498,948,9566,4918,3299,777,11093,35696.8,43776.2,10909.75,3987,8273.75,5315,19292.3333333333,34792.6,33723.6,309094,400151.666666667,124478.5,3515,15556,28023.2,83041.2,173603.333333333,417457,1546849,1803.5,48320.6,10735.8,1349456,-1.8733953649833,3.26189134462501,-0.163489529783631,9.09234733382193,6.70557231420837,6.10285962009765,5.70048745412901
"LANMLR17B077",129.5,105,2389488.2,9366071,13936.75,127234.25,NA,5329.25,85574,85167.4,9751.25,71790.8,1675667.8,549061.2,8311.5,43953,8078,15551.4,58196,212479.4,2367633,1674776.8,23035.2,NA,67988,42714.4,17387.8,296109.2,301840,283921.2,1639620.8,9663.5,2738676.2,39965,26638,11981,9005.4,13382.8,NA,34103,NA,247400.6,8141.8,10007,10513.75,NA,52088,2359,3393,NA,24916,37864,58321.4,23156,NA,13601,8055,41989,82930.8,87357.2,468729.25,640782,241392.6,NA,26905.8,64841,176764.4,203608.25,837758,1400744.25,NA,174510,10143.2,3701667.4,-1.93785525366457,2.62389133058765,-0.760612240433372,5.56438808749296,3.97338497220036,3.45350501504148,3.41461279169269
"LANMLR17B086",79,74.6666666666667,3591038,9224047.33333333,21754.5,111958,NA,2144,64055,69704,13206,74735,2136991.66666667,1300803.33333333,2186,38051,6911,15675,88581.6666666667,142458,2484282.66666667,1754560,24588,NA,56355,36785,13226.3333333333,241594,199841.333333333,244630.333333333,1376468.66666667,NA,2461619.66666667,19379,13915,12282.6666666667,6300,14249.3333333333,NA,18776,NA,231265,10508,3447,8848,NA,67121.3333333333,8507,18535,NA,4803,13230,68969.6666666667,122290,NA,189252,9284,5895,28234,50263,391762.5,692769,262226.666666667,NA,6646.66666666667,12681.3333333333,96750.3333333333,156403.666666667,635481.5,1651367.5,NA,118771.333333333,8154.33333333333,3135534.33333333,-1.33238836361761,3.0870085833897,-0.27186467800179,5.68111974857279,3.85923166108599,3.47017106613206,3.09222466211189
"LANMLR17B092",56,56,5285314,7393708,8663,107579,NA,3170,67616,51327,8376,130202,3909543,1185866,12155,82837,4473,9458,41722,152256,NA,1744862,32180,NA,33468,26157,13459,95823,287185,285533,1673744,NA,2884435,NA,NA,7615,9070,10735,NA,NA,NA,176053,9853,NA,4787,NA,1718,NA,NA,NA,NA,30488,15971,NA,NA,NA,NA,NA,47253,29357,157163,215788,127606,NA,3481,28468,32355,82558,406664,963922,NA,178365,9853,2147579,-0.484308883709699,3.77527057836784,0.438711222772404,NA,NA,3.77334486818962,3.71331081287266
"LANMLR17B093",73.75,75,2785741,9410863.5,5947,82686,10922,5832,45131.5,73314.5,15086,52295.25,1598251.25,1046794,17813.75,50678.5,6969,18159.75,45876,259598.5,2396372.25,1822485.25,25293,9104,68061.25,46518.5,18187.5,314048.5,305684,314002.75,1366890.25,20037,2276138.25,NA,18763,13607,20119,15086.25,NA,26049,76132,267689,7899.33333333333,NA,5165,3315,18682.75,12296,NA,1438,11482,100331.5,103181.5,39465,8063.5,16744,NA,74828,167669.5,204802,473828.75,660915.25,270734.333333333,23838,47876.3333333333,96983.25,216299.5,210877.5,753615.5,1414894,7321.5,114250.5,5924.5,3646963,-2.04190305034655,2.31558138076523,-0.710985751688739,7.19368208730547,2.75522986459171,2.49793743348346,2.41428999008609
"LANMLR17B094",106,101.75,4641292.75,9781851.75,4973,49416,NA,3815,27864,88625.5,9285,101606.75,3187541.75,1258876.25,8631,69286.75,14379.5,15597,28402.3333333333,213516.5,3004827.25,1687608.25,21039,NA,51262.25,32184.25,24841,193298,275966,199352.5,1765511.75,NA,2144518,19152.5,22664,10434.5,7706.33333333333,11154.75,NA,26147,NA,278799.75,7153,58082,7264,472,43231.75,4903,3151,367,37958.5,37775,62140.75,36375.6666666667,242,16163.6666666667,43537,21490,32509.75,35923,139465.5,252547.5,92209,NA,13179.3333333333,23423.75,66473.25,112314.333333333,535860,1507823,58,39593.75,34405.75,1291758.75,-1.15929730776695,3.98147641761846,0.445316087830704,7.98033526452611,7.12308356877303,6.36441086128964,6.428745491076
"LANMLR17B098",86.75,83.25,5717164,7029805,6116.5,100366.666666667,NA,4767.5,60422.3333333333,133035.5,12913,77791.5,4038885.25,1457767,14060.3333333333,49986.3333333333,14566.75,12458.25,83227,135238,1779848.5,1315003.25,20886.5,NA,48019.5,49269,15888.25,220793.25,174576.5,233738,1011909.75,10220,1813789,16036,29512,13302.5,8190.33333333333,14458,NA,41203,NA,276357.25,6610.66666666667,9638,8081.5,7577,31884.25,21318,18634,6263,12161,17948.25,54604,58149,3416,24089,17399,12641,29226.5,38919,257156,398661.666666667,155244.25,NA,8450.33333333333,19533.75,71178.5,112976.75,701415.5,1465733.5,NA,122975.5,7367.5,2183302.75,0.130290618489556,4.68147039384092,1.78115825415009,5.243072226368,3.44878657800553,2.89137068477363,2.72326557331591
"LANMLR17B099",99,98.8,3403324.8,11317840.8,15653,137267,NA,9276.5,86791.5,79029.8,5813.5,99026.8,2613438.2,609504.6,19314.5,33175.2,11444.4,15227,71360.5,269621.4,3153902.8,1790453.8,33111.8,NA,64653.8,59011.4,25942.4,362233.8,408554.2,272943.6,2082477,14691,2605590.4,18225,26420.6666666667,12883.8,10891,16389.6,NA,34560,NA,268086,9498.5,34979,11257,NA,44346,11890.6666666667,10447,NA,22861,22325.2,47960,61070,NA,38198.6666666667,35051.3333333333,11479.6666666667,41559,48446.4,319207,380936,81817.8,NA,11359.4,35948.6,131570.2,216823,860991.5,1210835,NA,93334,24786.8,1866680.6,-1.90221821449627,3.15210077054726,-0.185958916475808,6.96194466624195,6.0575934569846,5.33756392133425,5.56346128157674
"LANMLR17B100",87.4,50.6666666666667,712146,13542774.8,13410.5,96817.5,3464,3558.66666666667,55497.6666666667,121277,12686.6666666667,10924.4,361527.8,210804.8,14550,72320.6,15756.6,22636.2,63984.8,418313.4,3840656,2339713.2,43096.8,8189,66944.2,42787.2,26782.2,530238.2,450081.2,403969.8,1935972.4,21395,3189413.6,27769.6666666667,24472,11968.8,17776,23601.6,NA,10341,34856,463942.2,5556.66666666667,7250,7013.5,NA,12637.8,7665.66666666667,3073,NA,13056.3333333333,85289.6,114491.6,59737.3333333333,9648,7916,4963,33764.6666666667,159957.6,142583.4,575881.666666667,749844.333333333,110905,8660,55838.2,127748.8,351479.2,315097,777422,1187549,20460,74853.6,6234,2996289.8,-4.83745588144262,-1.05047177906478,-4.04868271380999,8.33839033182105,5.77561513238225,5.28801747823384,5.24706920608126
"LANMLR17B103",86.6,84.8,2557187.2,8102593.6,6263,64630.75,NA,3728.5,46645.75,59190.4,18108.75,136871.2,1617624.6,729014,9103.75,34209.5,19012.6,18897.8,47083,337042.8,2308119.8,1318536.6,26217.8,NA,56613.8,46493.4,46648.8,262591,367121.2,271485.6,1124045.8,14713,1793512.2,18870,12899,24406,13161.3333333333,15609.2,NA,23268.6666666667,NA,246801.2,15114.6,5366,3366.5,23085.5,36461.6,5192,3934,19496.5,279276,67815.6,99175.8,125686.333333333,25841,28525.6666666667,145842,492415,145483,107623.6,651654.75,1037844.25,456178,NA,90471,119973.8,162855,272290,546894,960193,58287,90512.6,16187.8,3752004.6,-1.78975941123862,2.59362098014234,-0.125595981439308,7.37965051135018,2.89507550307887,1.92981557020495,1.90694713342867
"LANMLR17B108",102.4,100.6,2171161.2,11190602.8,18662,96436.3333333333,NA,5654.5,58440,129131,9432.66666666667,59294.4,1436842,540234.2,9058.33333333333,46761.6,10804.6,21927,64736.4,289727,3019730.2,1987317.4,27331.8,NA,77045.8,63864.2,18949,316822,385395.8,328886.6,1856085.8,12565,2604451.8,20361,44697,12920,14809.75,13768.2,NA,28679.3333333333,NA,209329.2,7172.25,10036,3784,10237,25291.8,8487,9300.5,8845,9088,51489,115052.4,38557.3333333333,14728,25361,6212,33318.5,39626.2,64364.4,402842.333333333,575510.666666667,176936.2,NA,6775.75,23475.2,104192.8,234191,638825,1235024.5,9552,95187.6,9752.2,2204852.4,-2.51617824945329,2.16186464040781,-1.03399075994379,7.62854929428903,4.98570559710863,4.41240937444843,4.31910475840949
"LANMLR17B109",101.4,101.2,2305735.4,10061138,19711.5,73864.25,NA,4551.5,45562.5,87443.2,13428,66291.4,1474661.4,666597,11960.25,48799.8,10216.2,14576.8,38505.4,282611.8,2755080.4,2106504.4,32492,NA,54028.8,41238.4,19730.2,288486.2,285098.8,231322,1434090.4,21836,2369832.8,14985,19540,10562.2,26721.6666666667,12298,NA,14200.3333333333,NA,142431.8,10269.8,9149,11376.5,1305.5,58213.6,2741,4502,3207,11199,30000.8,78123.8,60232.6666666667,1835,9418.66666666667,2934,26089,26214.8,35138.2,341711.75,524943.5,278209.2,NA,9943,16676.6,72390.4,139558,741333.5,1217385,3216,97362,12099.6,2249051,-2.42073040853903,2.46338930263363,-0.952428693509227,7.42934190873111,4.27862944516697,3.96510236798632,3.45158002813131
"LANMLR17B110",109.333333333333,106.333333333333,3163097.66666667,11153296.3333333,10371.5,67556.5,NA,2908.5,72296.5,83415.6666666667,26005.5,84560.6666666667,2384128.66666667,593655.666666667,15060,49675,8018.66666666667,17472.6666666667,91396,161530.666666667,3036082,1908466,27943.3333333333,NA,72976.3333333333,52026.6666666667,17458,244994,329677.333333333,209577,2307283,2897,3584040,12929,16651,10929.6666666667,8474.66666666667,15795.6666666667,NA,24298,NA,368604.333333333,16547,8614,5385.5,NA,9265.66666666667,6345,8909,NA,1979,7535.66666666667,22447,35314,NA,83643,9492,4365,13545.3333333333,27858.6666666667,139365.5,190446.5,90166.3333333333,NA,3027.66666666667,11427,46678,119360.666666667,283888.5,431737.5,NA,95174.3333333333,13902.6666666667,1101876.66666667,-2.0825499815451,3.2820613897046,-0.766645836568771,8.31368912440482,6.46684336153306,4.97214287270404,5.25427287949459
"LANMLR17B111",87.4,73,2443649.6,8800098,15079,89257.6,NA,5321.66666666667,68314,63272.4,10020.8,104417.2,1686879.6,579059.6,13194.4,34167,5903,18567.8,147717.6,226960.2,2047839,1436268.4,20294.6,NA,57212.2,29622.6,20888,307189,328660.2,229785.2,1790368.4,14293,2465404.4,NA,NA,12058.2,14082.3333333333,13154,NA,34979,NA,166827.6,13689.6,NA,7224.33333333333,11003.5,22413.2,NA,NA,8564.5,NA,59037.6,41574,24026.5,11101.5,19291.5,NA,NA,75104.2,92192.6,302060,323618.6,131573.8,NA,15328.3333333333,33912.4,114268.4,183798.4,845422.666666667,1193059.66666667,5561,160764.6,13689.6,2647993.6,-1.87749627381862,3.25438075291281,-0.49704586286258,6.68987362316261,3.77262533819751,3.44705476404606,3.76029062441491
"LANMLR17B112",99,76.6666666666667,2760282.2,9747031.6,14893.6666666667,82436.25,NA,7408.33333333333,61928,76322.2,16507.25,42261.8,1849702.6,778789.8,7108.75,41697.2,10436,14900.8,74691.4,237813.8,2041597.8,1721008.6,24984.8,NA,72814.8,54983.6,29432,371608.2,376675,391715.8,1614057.2,14969.5,2613883.4,28619,35380,12107,19359.5,21160.4,NA,27334,NA,414594.2,9643,55997,10351.6666666667,1518,82225.4,9280,7180,1786,81467,47430.8,56102.8,30015.5,2172,8261,104672,4612,86860,105566.2,214710.25,256490.5,134184.6,NA,22768.5,49154.4,152741,147982.4,598758.666666667,1029715.33333333,2354,119936.4,18913.8,2299037.2,-1.89239459774696,2.15525125912924,-0.611689281818651,5.30184975189264,4.00699420429172,3.85749102074137,3.7395489310037
"LANMLR17B113",79,75.6,3614637.6,8769080.4,18395.3333333333,113962.5,NA,4992.33333333333,57987.75,65142.2,8553,76003.2,2452416.4,1014233.4,10286,45676.2,6275,12263.8,53357.4,164002.6,2281293.8,1535649.8,21394.6,NA,56984.4,34859.6,13084.2,227813.4,232027.8,212946,1437087,14043,2390372.8,13444,19977,12218,8144.75,12020.6,NA,21500.5,NA,173558,8990.2,10709,8310.66666666667,1995,56907.2,9466,6144,847,14626,22207.6,42794.8,47697.5,1635,10979,6154,35585,32998.4,29770.2,350458.75,545959.75,238391.2,NA,10989,33256.6,136654,119051,663416.666666667,1380869.66666667,2540,140555.6,11132,2684974,-1.48319921885794,3.41877704445136,-0.181027286451335,6.74270734601889,3.96328943612577,3.46719060217186,3.33783092050121
"LANMLR17B115",90.75,90,1931292.5,10632576,22684.5,82470,NA,6158,51451.3333333333,76858.5,10999.3333333333,71498.75,1292106.25,482579.5,9064.33333333333,99360.5,19257,22479,141316.75,248238.25,2760762,1848731,27506.5,NA,69735.75,54997,26195.5,221791.75,346784.75,230704,1883593.5,13367.5,2559884.5,17824,17457,9456.5,13682.6666666667,17598,NA,75630,NA,383852.75,13751.3333333333,92652,10223,4951,87471.75,7283,12755,2503,98007,18849.5,25385.75,16618,2221,25951,88377,19864,22690.75,24000.75,265875.666666667,319286,112687,NA,4637.33333333333,19142.75,66278,153423,1035045,1226358.5,2564,103520,33476.5,2189007.5,-2.45326117617556,2.65232343317989,-0.984088948900784,5.59745953927553,4.796086182665,4.31159307157323,4.34761702839809
"LANMLR17B116",69.5,67.3333333333333,1929847.75,10038201.25,31995.6666666667,123552,NA,8388.66666666667,84054.6666666667,70487,7971.33333333333,21113.5,1306994.5,525274.25,5779,52280.5,9641.25,18549.75,64571.25,229378.25,2244759.5,1558005.25,41615.75,NA,69290.25,43565.75,19385.5,435058.75,361564,457947,1644825,17734,2734322.25,8920,16664,15912.5,18832.25,20381,NA,10149,NA,550774.25,8434.33333333333,2623,12638.3333333333,NA,53327,9585,7220,NA,5138,56500,54413.75,16368,NA,8135,9321,4632,60525.75,90211.25,352731.333333333,551566.666666667,222875.5,NA,17222.5,34501.5,156076.25,194836.5,840770,1481573,NA,161996.5,6981.5,3385049.25,-2.6009174998786,1.4538840020513,-1.35796448919662,5.67110193150331,4.31146997928474,3.97245523421408,3.97494800255804
"LANMLR17B118",82,81,2660042.33333333,8117298,14982.5,74104.3333333333,NA,4930.5,54033.3333333333,56203.3333333333,10487,62636,1794735.66666667,735980.333333333,6447.66666666667,34807.3333333333,6168.33333333333,17621.3333333333,72490.3333333333,280799.666666667,1771757,1413154,26130.3333333333,NA,56253.6666666667,36574,28254.3333333333,350415.333333333,394779.666666667,346181.666666667,1260444.66666667,21070,1991728.33333333,NA,NA,12087,16077.5,13853,NA,23589,NA,295082,10955.6666666667,NA,9124,1645,75023.6666666667,NA,NA,754,NA,7966.66666666667,27438,5207,2325,1754,NA,NA,12211,34738.6666666667,357686.333333333,478744.666666667,219322,NA,6065.5,11648.6666666667,119526,182495,1074121,1507344.5,1341,131424.666666667,10955.6666666667,3262246,-1.72322203764564,2.47056041614535,-0.299584215698058,5.7796237941162,3.11021377155644,2.83114046887912,2.65596442306311
"LANMLR17B119",83.2,81.6,2058556.8,10495200.2,9101.66666666667,87586.75,NA,7006.33333333333,64597,62038.8,8449,87207.6,1316428.2,586123,7157.25,33138.8,9237.6,17214.6,47549,329863.4,2782740.4,1696186.4,28855.6,NA,55414,39353.2,22926.8,226921.2,467764.6,288326.2,1814041,18294.5,2600610.6,10954,23106,8246.8,11486.75,11861.2,NA,22076.5,NA,200609.6,7404.6,10646,6681.33333333333,3793,23016.6,4860,4527,3401,13806,25592.2,43269,21636,9720,13022,4931,25681,27133,45305,302853.5,463234.75,192434.6,NA,6875.5,15827.6,80702.8,154127.5,690011.666666667,1367428,3100,125950.8,9533.8,2462053.4,-2.70201005185184,2.05650317863355,-1.29080262983244,7.09379393865961,4.54473665372121,3.95884808013736,4.03704057264104
"LANMLR17B120",98.2,94.8,2976050.4,9218311.8,14362.5,78683,NA,4499,48150.5,99801.4,13745.5,49133,1979463,836656.6,8944.5,47352.4,12158,12850.8,92814.5,175860,2519893.6,2125680.2,26202.4,NA,61012.6,62835,12320.6,223447.8,185989.8,231484,1259567,20506,2124212.6,28067,15451,11962.4,15169.3333333333,11541.2,NA,38247.3333333333,NA,174011.2,21363,8131,5704.5,8144,20553,10867,4138,6612.5,13985,37463.6,65086.4,88142.3333333333,7643,16983.3333333333,6905,47444,31259.4,32345,296660.25,587465.5,360627.4,NA,9361,33543.4,67697,90153.75,516373,1353344.5,5448.5,103266.4,18716.6,2274666.6,-1.9586411286545,2.84163035004146,-0.433263955595273,6.99990724105774,3.61959054876331,3.39784109209368,2.63049301662875
"LANMLR17B121",101.6,100.6,2695398.8,11314640.8,28786,90472.3333333333,NA,10509,49832,73674.8,5426.33333333333,70224.8,1922682.6,625560.8,11180.3333333333,29164.4,8337.2,24708.6,66564.25,312148.2,3114366.4,1857093.4,30949.2,NA,68082.6,49398.2,25427.4,427264.2,413959.6,327069.4,1934883.2,16755.5,2577168.6,15838,23860.5,15258.6,14765.75,15787.4,NA,24413,NA,225363.6,6996.33333333333,7905,16102.5,13833,77472.4,12785.5,13495,11986,7772.5,11397.6,38331.8,39102.3333333333,9290,55127,14492.5,6217.5,17033.6,30759.6,263017,391393.333333333,126993,NA,4486.5,14007.8,54054,108772.2,581371.5,1072092.5,961,88386.2,7359.8,1628540.8,-2.12280666299834,2.64209008707013,-0.498328150469892,6.53776278579731,5.13031318497933,4.51511149223857,4.56814057516204
